station_key,prec_no,prefecture,kind,daily_page,block_no,jma_name,kana,latitude,longitude,elevation_m,has_precipitation,has_wind,has_temperature,has_sunshine,has_snow,has_humidity,is_current,end_date,note_1,note_2,note_3,note_4,note_5
prec74_a0921,74,高知県,a,daily_a1,0921,梼原,ユスハラ,33.39,132.92166666666665,415,True,True,True,False,False,True,True,,,,,,
prec74_a1229,74,高知県,a,daily_a1,1229,大栃,オオドチ,33.69833333333333,133.875,210,True,True,True,False,False,True,True,,,,,,
prec74_a1233,74,高知県,a,daily_a1,1233,佐賀,サガ,33.07833333333333,133.10166666666666,3,True,True,True,False,False,True,True,,,,,,
prec74_a1235,74,高知県,a,daily_a1,1235,江川崎,エカワサキ,33.17,132.79166666666666,72,True,True,True,False,False,True,True,,,,,,
prec74_a1249,74,高知県,a,daily_a1,1249,後免,ゴメン,33.59,133.64333333333335,12,True,True,True,False,False,True,True,,,,,,
prec74_a1351,74,高知県,a,daily_a1,1351,本川,ホンガワ,33.765,133.33833333333334,605,True,True,True,False,False,True,True,,,,,,
prec74_a1476,74,高知県,a,daily_a1,1476,南国日章,ナンコクニッショウ,33.545,133.66833333333332,9,True,True,True,False,False,False,True,,,,,,
prec74_s47893,74,高知県,s,daily_s1,47893,高知,コウチ,33.56666666666667,133.54833333333335,0.5,True,True,True,True,True,True,True,,,,,,
prec74_s47897,74,高知県,s,daily_s1,47897,宿毛,スクモ,32.905,132.71666666666667,21.1,True,True,True,True,True,True,True,,,,,,
prec74_s47898,74,高知県,s,daily_s1,47898,清水,シミズ,32.721666666666664,133.01,31,True,True,True,True,True,True,True,,1938年7月12日までの地点名「足摺」,,,,
prec74_s47899,74,高知県,s,daily_s1,47899,室戸岬,ムロトミサキ,33.251666666666665,134.17666666666668,185,True,True,True,True,True,True,True,,,,,,
prec81_a0765,81,山口県,a,daily_a1,0765,須佐,スサ,34.615,131.62333333333333,50,True,True,True,False,False,True,True,,,,,,
prec81_a0767,81,山口県,a,daily_a1,0767,徳佐,トクサ,34.39833333333333,131.725,310,True,True,True,False,False,True,True,,,,,,
prec81_a0769,81,山口県,a,daily_a1,0769,秋吉台,アキヨシダイ,34.235,131.30666666666667,240,True,True,True,False,False,True,True,,,,,,
prec81_a0771,81,山口県,a,daily_a1,0771,広瀬,ヒロセ,34.26166666666666,131.95166666666665,97,True,True,True,False,False,True,True,,,,,,
prec81_a0772,81,山口県,a,daily_a1,0772,豊田,トヨタ,34.18666666666667,131.07666666666665,40,True,True,True,False,False,True,True,,2005年2月28日までの地点名「西市」,,,,
prec81_a0775,81,山口県,a,daily_a1,0775,防府,ホウフ,34.04,131.53333333333333,4,True,True,True,False,False,True,True,,,,,,
prec81_a0776,81,山口県,a,daily_a1,0776,下松,クダマツ,34.01,131.87166666666667,27,True,True,True,False,False,True,True,,,,,,
prec81_a0778,81,山口県,a,daily_a1,0778,宇部,ウベ,33.93,131.27833333333334,5,True,True,True,False,False,False,True,,,,,,
prec81_a0779,81,山口県,a,daily_a1,0779,安下庄,アゲノショウ,33.903333333333336,132.29333333333332,5,True,True,True,False,False,True,True,,,,,,
prec81_a0913,81,山口県,a,daily_a1,0913,玖珂,クガ,34.095,132.075,68,True,True,True,False,False,True,True,,,,,,
prec81_a0939,81,山口県,a,daily_a1,0939,油谷,ユヤ,34.37,131.055,20,True,True,True,False,False,True,True,,,,,,
prec81_a0940,81,山口県,a,daily_a1,0940,岩国,イワクニ,34.155,132.17833333333334,41,True,True,True,False,False,True,True,,,,,,
prec81_a0942,81,山口県,a,daily_a1,0942,柳井,ヤナイ,33.958333333333336,132.11333333333334,3,True,True,True,False,False,True,True,,,,,,
prec81_s47754,81,山口県,s,daily_s1,47754,萩,ハギ,34.41,131.405,2.2,True,True,True,True,True,True,True,,,,,,
prec81_s47762,81,山口県,s,daily_s1,47762,下関,シモノセキ,33.94833333333333,130.925,3.3,True,True,True,True,True,True,True,,,,,,
prec81_s47784,81,山口県,s,daily_s1,47784,山口,ヤマグチ,34.16166666666667,131.46166666666667,18.1,True,True,True,True,True,True,True,,,,,,
prec82_a0780,82,福岡県,a,daily_a1,0780,八幡,ヤハタ,33.85166666666667,130.74333333333334,20,True,True,True,False,False,True,True,,,,,,
prec82_a0782,82,福岡県,a,daily_a1,0782,行橋,ユクハシ,33.71333333333333,130.975,9,True,True,True,False,False,True,True,,,,,,
prec82_a0785,82,福岡県,a,daily_a1,0785,前原,マエバル,33.56,130.19,5,True,True,True,False,False,True,True,,,,,,
prec82_a0788,82,福岡県,a,daily_a1,0788,朝倉,アサクラ,33.406666666666666,130.695,38,True,True,True,False,False,True,True,,2006年5月31日までの地点名「甘木」,,,,
prec82_a0790,82,福岡県,a,daily_a1,0790,久留米,クルメ,33.303333333333335,130.49333333333334,7,True,True,True,False,False,True,True,,,,,,
prec82_a0792,82,福岡県,a,daily_a1,0792,黒木,クロギ,33.225,130.645,144,True,True,True,False,False,True,True,,,,,,
prec82_a0793,82,福岡県,a,daily_a1,0793,大牟田,オオムタ,33.00666666666667,130.46666666666667,40,True,True,True,False,False,True,True,,,,,,
prec82_a0943,82,福岡県,a,daily_a1,0943,宗像,ムナカタ,33.80833333333333,130.53833333333333,7,True,True,True,False,False,True,True,,,,,,
prec82_a1046,82,福岡県,a,daily_a1,1046,添田,ソエダ,33.55833333333333,130.855,92,True,True,True,False,False,True,True,,,,,,
prec82_a1141,82,福岡県,a,daily_a1,1141,太宰府,ダザイフ,33.49666666666667,130.49,52,True,True,True,False,False,True,True,,,,,,
prec82_a1477,82,福岡県,a,daily_a1,1477,博多,ハカタ,33.583333333333336,130.45166666666665,9,True,True,True,False,False,False,True,,,,,,
prec82_a1590,82,福岡県,a,daily_a1,1590,空港北町,クウコウキタマチ,33.845,131.035,7,True,True,True,False,False,False,True,,,,,,
prec82_s47807,82,福岡県,s,daily_s1,47807,福岡,フクオカ,33.58166666666666,130.375,2.5,True,True,True,True,True,True,True,,,,,,
prec82_s47809,82,福岡県,s,daily_s1,47809,飯塚,イイヅカ,33.651666666666664,130.69333333333333,37.1,True,True,True,True,True,True,True,,,,,,
prec83_a0794,83,大分県,a,daily_a1,0794,中津,ナカツ,33.586666666666666,131.245,12,True,True,True,False,False,True,True,,,,,,
prec83_a0795,83,大分県,a,daily_a1,0795,豊後高田,ブンゴタカダ,33.57,131.43333333333334,5,True,True,True,False,False,True,True,,,,,,
prec83_a0796,83,大分県,a,daily_a1,0796,武蔵,ムサシ,33.47833333333333,131.73666666666668,5,True,True,True,False,False,False,True,,,,,,
prec83_a0799,83,大分県,a,daily_a1,0799,湯布院,ユフイン,33.25333333333333,131.34666666666666,435,True,True,True,False,False,True,True,,,,,,
prec83_a0805,83,大分県,a,daily_a1,0805,犬飼,イヌカイ,33.065,131.63166666666666,121,True,True,True,False,False,True,True,,,,,,
prec83_a0806,83,大分県,a,daily_a1,0806,竹田,タケタ,32.973333333333336,131.39833333333334,261,True,True,True,False,False,True,True,,,,,,
prec83_a0808,83,大分県,a,daily_a1,0808,佐伯,サイキ,32.95,131.90166666666667,2,True,True,True,False,False,True,True,,,,,,
prec83_a0810,83,大分県,a,daily_a1,0810,蒲江,カマエ,32.795,131.92333333333335,2,True,True,True,False,False,True,True,,,,,,
prec83_a0931,83,大分県,a,daily_a1,0931,院内,インナイ,33.42,131.31666666666666,90,True,True,True,False,False,True,True,,,,,,
prec83_a0932,83,大分県,a,daily_a1,0932,玖珠,クス,33.291666666666664,131.155,331,True,True,True,False,False,True,True,,1977年2月21日までの地点名「豊後玖珠」,,,,
prec83_a1137,83,大分県,a,daily_a1,1137,国見,クニミ,33.678333333333335,131.575,53,True,True,True,False,False,True,True,,,,,,
prec83_a1142,83,大分県,a,daily_a1,1142,宇目,ウメ,32.845,131.675,200,True,True,True,False,False,True,True,,,,,,
prec83_a1237,83,大分県,a,daily_a1,1237,杵築,キツキ,33.416666666666664,131.59666666666666,5,True,True,True,False,False,True,True,,,,,,
prec83_s47814,83,大分県,s,daily_s1,47814,日田,ヒタ,33.321666666666665,130.92833333333334,82.9,True,True,True,True,True,True,True,,,,,,
prec83_s47815,83,大分県,s,daily_s1,47815,大分,オオイタ,33.235,131.61833333333334,4.6,True,True,True,True,True,True,True,,,,,,
prec84_a0814,84,長崎県,a,daily_a1,0814,松浦,マツウラ,33.34166666666667,129.71166666666667,14,True,True,True,False,False,True,True,,,,,,
prec84_a0922,84,長崎県,a,daily_a1,0922,口之津,クチノツ,32.611666666666665,130.19333333333333,13,True,True,True,False,False,True,True,,,,,,
prec84_a0962,84,長崎県,a,daily_a1,0962,島原,シマバラ,32.76,130.36166666666668,14,True,True,True,False,False,True,True,,,,,,
prec84_a1084,84,長崎県,a,daily_a1,1084,大村,オオムラ,32.916666666666664,129.91333333333333,3,True,True,True,False,False,False,True,,,,,,
prec84_a1138,84,長崎県,a,daily_a1,1138,有川,アリカワ,32.98166666666667,129.11833333333334,11,True,True,True,False,False,True,True,,1999年12月21日までの地点名「上五島」,,,,
prec84_a1144,84,長崎県,a,daily_a1,1144,芦辺,アシベ,33.8,129.72166666666666,97,True,True,True,False,False,True,True,,,,,,
prec84_a1453,84,長崎県,a,daily_a1,1453,鰐浦,ワニウラ,34.69833333333333,129.445,63,True,True,True,False,False,True,True,,,,,,
prec84_a1478,84,長崎県,a,daily_a1,1478,石田,イシダ,33.748333333333335,129.785,12,True,True,True,False,False,False,True,,,,,,
prec84_a1479,84,長崎県,a,daily_a1,1479,上大津,カミオオヅ,32.665,128.83166666666668,77,True,True,True,False,False,False,True,,,,,,
prec84_a1538,84,長崎県,a,daily_a1,1538,美津島,ミツシマ,34.285,129.33,63,True,True,True,False,False,False,True,,,,,,
prec84_a1670,84,長崎県,a,daily_a1,1670,脇岬,ワキミサキ,32.58166666666666,129.77666666666667,4,True,True,True,False,False,True,True,,,,,,
prec84_a1672,84,長崎県,a,daily_a1,1672,西海,サイカイ,33.013333333333335,129.65166666666667,18,True,True,True,False,False,True,True,,,,,,
prec84_s47800,84,長崎県,s,daily_s1,47800,厳原,イヅハラ,34.196666666666665,129.29166666666666,4.6,True,True,True,True,True,True,True,,,,,,
prec84_s47805,84,長崎県,s,daily_s1,47805,平戸,ヒラド,33.36,129.55,57.8,True,True,True,True,True,True,True,,,,,,
prec84_s47812,84,長崎県,s,daily_s1,47812,佐世保,サセボ,33.15833333333333,129.72666666666666,3.9,True,True,True,True,True,True,True,,,,,,
prec84_s47817,84,長崎県,s,daily_s1,47817,長崎,ナガサキ,32.733333333333334,129.86666666666667,26.9,True,True,True,True,True,True,True,,,,,,
prec84_s47818,84,長崎県,s,daily_s1,47818,雲仙岳,ウンゼンダケ,32.736666666666665,130.26166666666666,677.5,True,True,True,True,True,True,True,,,,,,
prec84_s47843,84,長崎県,s,daily_s1,47843,福江,フクエ,32.693333333333335,128.82666666666665,25.1,True,True,True,True,True,True,True,,,,,,
prec85_a0829,85,佐賀県,a,daily_a1,0829,白石,シロイシ,33.18333333333333,130.14833333333334,2,True,True,True,False,False,True,True,,,,,,
prec85_a0830,85,佐賀県,a,daily_a1,0830,嬉野,ウレシノ,33.11666666666667,129.995,81,True,True,True,False,False,True,True,,,,,,
prec85_a1075,85,佐賀県,a,daily_a1,1075,伊万里,イマリ,33.266666666666666,129.87833333333333,25,True,True,True,False,False,True,True,,,,,,
prec85_a1480,85,佐賀県,a,daily_a1,1480,川副,カワソエ,33.14833333333333,130.30166666666668,2,True,True,True,False,False,False,True,,,,,,
prec85_a1610,85,佐賀県,a,daily_a1,1610,唐津,カラツ,33.458333333333336,129.955,23,True,True,True,False,False,True,True,,,,,,
prec85_s47813,85,佐賀県,s,daily_s1,47813,佐賀,サガ,33.265,130.305,5.5,True,True,True,True,True,True,True,,,,,,
prec86_a0832,86,熊本県,a,daily_a1,0832,鹿北,カホク,33.115,130.69166666666666,119,True,True,True,False,False,True,True,,,,,,
prec86_a0833,86,熊本県,a,daily_a1,0833,南小国,ミナミオグニ,33.10333333333333,131.06666666666666,448,True,True,True,False,False,True,True,,,,,,
prec86_a0834,86,熊本県,a,daily_a1,0834,岱明,タイメイ,32.915,130.51166666666666,15,True,True,True,False,False,True,True,,,,,,
prec86_a0835,86,熊本県,a,daily_a1,0835,菊池,キクチ,32.945,130.78166666666667,83,True,True,True,False,False,True,True,,,,,,
prec86_a0840,86,熊本県,a,daily_a1,0840,高森,タカモリ,32.821666666666665,131.125,555,True,True,True,False,False,True,True,,,,,,
prec86_a0842,86,熊本県,a,daily_a1,0842,甲佐,コウサ,32.67166666666667,130.81666666666666,52,True,True,True,False,False,True,True,,,,,,
prec86_a0843,86,熊本県,a,daily_a1,0843,松島,マツシマ,32.515,130.44666666666666,2,True,True,True,False,False,True,True,,,,,,
prec86_a0845,86,熊本県,a,daily_a1,0845,本渡,ホンド,32.468333333333334,130.18,30,True,True,True,False,False,True,True,,,,,,
prec86_a0846,86,熊本県,a,daily_a1,0846,八代,ヤツシロ,32.473333333333336,130.60666666666665,8,True,True,True,False,False,True,True,,,,,,
prec86_a0923,86,熊本県,a,daily_a1,0923,益城,マシキ,32.836666666666666,130.855,193,True,True,True,False,False,False,True,,,,,,
prec86_a0924,86,熊本県,a,daily_a1,0924,水俣,ミナマタ,32.205,130.40666666666667,6,True,True,True,False,False,True,True,,,,,,
prec86_a0926,86,熊本県,a,daily_a1,0926,上,ウエ,32.225,130.905,166,True,True,True,False,False,True,True,,,,,,
prec86_a1081,86,熊本県,a,daily_a1,1081,三角,ミスミ,32.611666666666665,130.47833333333332,60,True,True,True,False,False,True,True,,,,,,
prec86_a1240,86,熊本県,a,daily_a1,1240,阿蘇乙姫,アソオトヒメ,32.946666666666665,131.04,487,True,True,True,False,False,True,True,,,,,,
prec86_a1660,86,熊本県,a,daily_a1,1660,南阿蘇,ミナミアソ,32.83166666666666,131.01333333333332,394,True,True,True,False,True,True,True,,,,,,
prec86_s47819,86,熊本県,s,daily_s1,47819,熊本,クマモト,32.81333333333333,130.70666666666668,37.7,True,True,True,True,True,True,True,,,,,,
prec86_s47824,86,熊本県,s,daily_s1,47824,人吉,ヒトヨシ,32.21666666666667,130.755,145.8,True,True,True,True,True,True,True,,,,,,
prec86_s47838,86,熊本県,s,daily_s1,47838,牛深,ウシブカ,32.196666666666665,130.02666666666667,3,True,True,True,True,True,True,True,,,,,,
prec87_a0852,87,宮崎県,a,daily_a1,0852,高千穂,タカチホ,32.711666666666666,131.29,350,True,True,True,False,False,True,True,,,,,,
prec87_a0857,87,宮崎県,a,daily_a1,0857,日向,ヒュウガ,32.40833333333333,131.6,20,True,True,True,False,False,True,True,,,,,,
prec87_a0859,87,宮崎県,a,daily_a1,0859,高鍋,タカナベ,32.123333333333335,131.475,57,True,True,True,False,False,True,True,,,,,,
prec87_a0860,87,宮崎県,a,daily_a1,0860,加久藤,カクトウ,32.04666666666667,130.81,228,True,True,True,False,False,True,True,,,,,,
prec87_a0861,87,宮崎県,a,daily_a1,0861,西都,サイト,32.06333333333333,131.41333333333333,8,True,True,True,False,False,True,True,,,,,,
prec87_a0863,87,宮崎県,a,daily_a1,0863,小林,コバヤシ,32.0,130.95333333333335,276,True,True,True,False,False,True,True,,,,,,
prec87_a0872,87,宮崎県,a,daily_a1,0872,串間,クシマ,31.465,131.22,20,True,True,True,False,False,True,True,,,,,,
prec87_a1135,87,宮崎県,a,daily_a1,1135,古江,フルエ,32.711666666666666,131.82,14,True,True,True,False,False,True,True,,,,,,
prec87_a1345,87,宮崎県,a,daily_a1,1345,西米良,ニシメラ,32.24,131.15166666666667,260,True,True,True,False,False,True,True,,,,,,
prec87_a1348,87,宮崎県,a,daily_a1,1348,鞍岡,クラオカ,32.64333333333333,131.15666666666667,590,True,True,True,False,False,True,True,,,,,,
prec87_a1353,87,宮崎県,a,daily_a1,1353,神門,ミカド,32.385,131.33166666666668,250,True,True,True,False,False,True,True,,,,,,
prec87_a1481,87,宮崎県,a,daily_a1,1481,赤江,アカエ,31.876666666666665,131.44833333333332,6,True,True,True,False,False,False,True,,,,,,
prec87_a1663,87,宮崎県,a,daily_a1,1663,田野,タノ,31.843333333333334,131.30833333333334,134,True,True,True,False,False,True,True,,,,,,
prec87_s47822,87,宮崎県,s,daily_s1,47822,延岡,ノベオカ,32.58166666666666,131.65666666666667,19.2,True,True,True,True,True,True,True,,,,,,
prec87_s47829,87,宮崎県,s,daily_s1,47829,都城,ミヤコノジヨウ,31.73,131.08166666666668,153.8,True,True,True,True,True,True,True,,,,,,
prec87_s47830,87,宮崎県,s,daily_s1,47830,宮崎,ミヤザキ,31.938333333333333,131.41333333333333,9.2,True,True,True,True,True,True,True,,,,,,
prec87_s47835,87,宮崎県,s,daily_s1,47835,油津,アブラツ,31.578333333333333,131.40666666666667,2.9,True,True,True,True,True,True,True,,,,,,
prec88_a0875,88,鹿児島県,a,daily_a1,0875,大口,オオクチ,32.04666666666667,130.62666666666667,175,True,True,True,False,False,True,True,,,,,,
prec88_a0878,88,鹿児島県,a,daily_a1,0878,さつま柏原,サツマカシワバル,31.916666666666668,130.455,59,True,True,True,False,False,True,True,,2005年12月1日までの地点名「宮之城」,,,,
prec88_a0879,88,鹿児島県,a,daily_a1,0879,中甑,ナカコシキ,31.835,129.86666666666667,10,True,True,True,False,False,True,True,,,,,,
prec88_a0880,88,鹿児島県,a,daily_a1,0880,川内,センダイ,31.833333333333332,130.315,5,True,True,True,False,False,True,True,,,,,,
prec88_a0881,88,鹿児島県,a,daily_a1,0881,溝辺,ミゾベ,31.803333333333335,130.71833333333333,272,True,True,True,False,False,False,True,,,,,,
prec88_a0883,88,鹿児島県,a,daily_a1,0883,東市来,ヒガシイチキ,31.668333333333333,130.32833333333335,40,True,True,True,False,False,True,True,,,,,,
prec88_a0887,88,鹿児島県,a,daily_a1,0887,加世田,カセダ,31.415,130.325,9,True,True,True,False,False,True,True,,,,,,
prec88_a0890,88,鹿児島県,a,daily_a1,0890,喜入,キイレ,31.386666666666667,130.54,4,True,True,True,False,False,True,True,,,,,,
prec88_a0893,88,鹿児島県,a,daily_a1,0893,指宿,イブスキ,31.25,130.63666666666666,5,True,True,True,False,False,True,True,,,,,,
prec88_a0895,88,鹿児島県,a,daily_a1,0895,内之浦,ウチノウラ,31.276666666666667,131.055,8,True,True,True,False,False,True,True,,,,,,
prec88_a0897,88,鹿児島県,a,daily_a1,0897,中種子,ナカタネ,30.605,130.99166666666667,234,True,True,True,False,False,False,True,,,,,,
prec88_a0898,88,鹿児島県,a,daily_a1,0898,上中,カミナカ,30.406666666666666,130.90166666666667,150,True,True,True,False,False,True,True,,,,,,
prec88_a0899,88,鹿児島県,a,daily_a1,0899,尾之間,オノアイダ,30.235,130.555,60,True,True,True,False,False,True,True,,,,,,
prec88_a0935,88,鹿児島県,a,daily_a1,0935,牧之原,マキノハラ,31.661666666666665,130.84333333333333,387,True,True,True,False,False,True,True,,,,,,
prec88_a0936,88,鹿児島県,a,daily_a1,0936,志布志,シブシ,31.47833333333333,131.095,70,True,True,True,False,False,True,True,,,,,,
prec88_a0937,88,鹿児島県,a,daily_a1,0937,鹿屋,カノヤ,31.391666666666666,130.86333333333334,63,True,True,True,False,False,True,True,,,,,,
prec88_a0980,88,鹿児島県,a,daily_a1,0980,古仁屋,コニヤ,28.143333333333334,129.315,2,True,True,True,False,False,True,True,,,,,,
prec88_a1136,88,鹿児島県,a,daily_a1,1136,田代,タシロ,31.198333333333334,130.84333333333333,182,True,True,True,False,False,True,True,,,,,,
prec88_a1139,88,鹿児島県,a,daily_a1,1139,伊仙,イセン,27.676666666666666,128.97333333333333,44,True,True,True,False,False,True,True,,,,,,
prec88_a1146,88,鹿児島県,a,daily_a1,1146,輝北,キホク,31.588333333333335,130.855,360,True,True,True,False,False,True,True,,,,,,
prec88_a1181,88,鹿児島県,a,daily_a1,1181,肝付前田,キモツキマエダ,31.34,130.93833333333333,31,True,True,True,False,False,True,True,,2005年7月6日までの地点名「高山」,,,,
prec88_a1277,88,鹿児島県,a,daily_a1,1277,与論島,ヨロンジマ,27.043333333333333,128.40166666666667,14,True,True,True,False,False,False,True,,,,,,
prec88_a1296,88,鹿児島県,a,daily_a1,1296,喜界島,キカイジマ,28.32,129.92666666666668,5,True,True,True,False,False,False,True,,,,,,
prec88_a1520,88,鹿児島県,a,daily_a1,1520,笠利,カサリ,28.43,129.71166666666667,4,True,True,True,False,False,False,True,,,,,,
prec88_a1540,88,鹿児島県,a,daily_a1,1540,中之島,ナカノシマ,29.84,129.86666666666667,220,True,True,True,False,False,True,True,,,,,,
prec88_a1542,88,鹿児島県,a,daily_a1,1542,天城,アマギ,27.835,128.88,2,True,True,True,False,False,False,True,,,,,,
prec88_s47823,88,鹿児島県,s,daily_s1,47823,阿久根,アクネ,32.026666666666664,130.2,40.1,True,True,True,True,True,True,True,,,,,,
prec88_s47827,88,鹿児島県,s,daily_s1,47827,鹿児島,カゴシマ,31.555,130.54666666666665,3.9,True,True,True,True,True,True,True,,,,,,
prec88_s47831,88,鹿児島県,s,daily_s1,47831,枕崎,マクラザキ,31.27166666666667,130.29166666666666,29.5,True,True,True,True,True,True,True,,,,,,
prec88_s47836,88,鹿児島県,s,daily_s1,47836,屋久島,ヤクシマ,30.385,130.65833333333333,37.3,True,True,True,True,True,True,True,,,,,,
prec88_s47837,88,鹿児島県,s,daily_s1,47837,種子島,タネガシマ,30.72,130.98166666666665,24.9,True,True,True,True,True,True,True,,,,,,
prec88_s47909,88,鹿児島県,s,daily_s1,47909,名瀬,ナゼ,28.385,129.49333333333334,3.3,True,True,True,True,True,True,True,,,,,,
prec88_s47942,88,鹿児島県,s,daily_s1,47942,沖永良部,オキノエラブ,27.431666666666665,128.705,26.8,True,True,True,True,True,True,True,,,,,,
prec91_a0901,91,沖縄県,a,daily_a1,0901,奥,オク,26.835,128.27166666666668,232,True,True,True,False,False,True,True,,,,,,
prec91_a0909,91,沖縄県,a,daily_a1,0909,糸数,イトカズ,26.153333333333332,127.765,186,True,True,True,False,False,True,True,,,,,,
prec91_a1145,91,沖縄県,a,daily_a1,1145,伊原間,イバルマ,24.506666666666668,124.28,11,True,True,True,False,False,True,True,,,,,,
prec91_a1147,91,沖縄県,a,daily_a1,1147,伊是名,イゼナ,26.948333333333334,127.94,14,True,True,True,False,False,True,True,,,,,,
prec91_a1152,91,沖縄県,a,daily_a1,1152,渡嘉敷,トカシキ,26.21,127.36333333333333,220,True,True,True,False,False,True,True,,,,,,
prec91_a1251,91,沖縄県,a,daily_a1,1251,大原,オオハラ,24.265,123.87166666666667,33,True,True,True,False,False,True,True,,1989年12月16日までの地点名「大富」,,,,
prec91_a1354,91,沖縄県,a,daily_a1,1354,波照間,ハテルマ,24.055,123.76666666666667,38,True,True,True,False,False,True,True,,,,,,
prec91_a1482,91,沖縄県,a,daily_a1,1482,安次嶺,アシミネ,26.19333333333333,127.63833333333334,3,True,True,True,False,False,False,True,,,,,,
prec91_a1483,91,沖縄県,a,daily_a1,1483,鏡原,カガミハラ,24.781666666666666,125.295,43,True,True,True,False,False,False,True,,,,,,
prec91_a1490,91,沖縄県,a,daily_a1,1490,下地島,シモジシマ,24.826666666666668,125.14333333333333,8,True,True,True,False,False,False,True,,2020年3月25日までの地点名「下地」,,,,
prec91_a1491,91,沖縄県,a,daily_a1,1491,仲筋,ナカスジ,24.653333333333332,124.675,10,True,True,True,False,False,False,True,,2003年10月9日までの地点名「塩川」,,,,
prec91_a1493,91,沖縄県,a,daily_a1,1493,所野,トコロノ,24.466666666666665,122.97833333333334,15,True,True,True,False,False,False,True,,,,,,
prec91_a1515,91,沖縄県,a,daily_a1,1515,粟国,アグニ,26.591666666666665,127.23833333333333,14,True,True,True,False,False,False,True,,,,,,
prec91_a1517,91,沖縄県,a,daily_a1,1517,北大東,キタダイトウ,25.943333333333335,131.32666666666665,22,True,True,True,False,False,False,True,,,,,,
prec91_a1518,91,沖縄県,a,daily_a1,1518,旧東,キュウトウ,25.846666666666668,131.26333333333332,48,True,True,True,False,False,False,True,,,,,,
prec91_a1534,91,沖縄県,a,daily_a1,1534,北原,キタハラ,26.363333333333333,126.71333333333334,7,True,True,True,False,False,False,True,,,,,,
prec91_a1596,91,沖縄県,a,daily_a1,1596,宮城島,ミヤギジマ,26.363333333333333,127.97166666666666,100,True,True,True,False,False,True,True,,,,,,
prec91_a1639,91,沖縄県,a,daily_a1,1639,盛山,モリヤマ,24.395,124.245,31,True,True,True,False,False,False,True,,,,,,
prec91_s47912,91,沖縄県,s,daily_s1,47912,与那国島,ヨナグニジマ,24.466666666666665,123.01,30,True,True,True,True,True,True,True,,,,,,
prec91_s47917,91,沖縄県,s,daily_s1,47917,西表島,イリオモテジマ,24.426666666666666,123.765,10.3,True,True,True,True,True,True,True,,,,,,
prec91_s47918,91,沖縄県,s,daily_s1,47918,石垣島,イシガキジマ,24.336666666666666,124.16333333333333,5.7,True,True,True,True,True,True,True,,,,,,
prec91_s47927,91,沖縄県,s,daily_s1,47927,宮古島,ミヤコジマ,24.793333333333333,125.27833333333334,38.5,True,True,True,True,True,True,True,,,,,,
prec91_s47929,91,沖縄県,s,daily_s1,47929,久米島,クメジマ,26.336666666666666,126.80333333333333,4.6,True,True,True,True,True,True,True,,,,,,
prec91_s47936,91,沖縄県,s,daily_s1,47936,那覇,ナハ,26.206666666666667,127.68666666666667,28.1,True,True,True,True,True,True,True,,,,,,
prec91_s47940,91,沖縄県,s,daily_s1,47940,名護,ナゴ,26.593333333333334,127.965,6.2,True,True,True,True,True,True,True,,,,,,
prec91_s47945,91,沖縄県,s,daily_s1,47945,南大東（南大東島）,ミナミダイトウジマ,25.828333333333333,131.22833333333332,15.3,True,True,True,True,True,True,True,,,,,,
